sofascore_id,player_name,original_name,position,club,total_scored,total_attempts,event_id,outcome,zone,penalty_id,x,y,Nationality,Caps,Goals,Group,Is_Captain,Match_Score,added_time,away_score,body_part,description,event_type,gk_coord_x,gk_coord_y,gk_id,gk_name,goal_mouth_x,goal_mouth_y,home_score,is_home,player_coord_x,player_coord_y,player_id,reason,sequence,shot_x,shot_y,time,type
360396,Yerry Mina,Yerry Mina,D,Cagliari,5,7,11938328,goal,high-left,5226950,32.8,54.67,Colombia,52,8,K,0,High,,4,,Scored,,,,,,,,4,True,,,360396,scored,8,,,,shootout
360396,Yerry Mina,Yerry Mina,D,Cagliari,5,7,9575040,save,low-right,18665,66.67,78.83,Colombia,52,8,K,0,High,,1,,Goalkeeper save,,,,,,,,1,False,,,360396,goalkeeperSave,5,,,,shootout
360396,Yerry Mina,Yerry Mina,D,Cagliari,5,7,9575035,goal,low-right,18666,70.43,72.5,Colombia,52,8,K,0,High,,3,,Scored,,,,,,,,1,False,,,360396,scored,5,,,,shootout
360396,Yerry Mina,Yerry Mina,D,Cagliari,5,7,8204314,goal,high-right,6049861,69.89,58.83,Colombia,52,8,K,0,High,,3,,Scored,,,,,,,,4,True,,,360396,scored,7,,,,shootout
355796,Jefferson Lerma,Jefferson Lerma,M,Crystal Palace,2,2,14970878,goal,low-right,6084942,72.58,71.5,Colombia,64,5,K,0,High,,5,right-foot,Scored,goal,0.5,49.8,232422,Kepa Arrizabalaga,69.89,71.5,5,False,11.5,50,355796,scored,10,0,53.7,,shootout
355796,Jefferson Lerma,Jefferson Lerma,M,Crystal Palace,2,2,8981289,goal,low-right,994,69.89,80,Colombia,64,5,K,0,High,,7,,Scored,,,,,,,,8,True,,,355796,scored,15,,,,shootout
344847,Johan Mojica,Johan Mojica,D,Mallorca,0,1,6808791,save,low-right,6047395,65.59,87.33,Colombia,43,1,K,0,High,,,,,,,,,,,,,False,,,344847,goalkeeperSave,,,,90,match_penalty
931705,Willer Ditta,Willer Ditta,D,Cruz Azul,3,4,13488599,goal,high-left,6078374,32.8,66.17,Colombia,3,0,K,0,High,,5,right-foot,Scored,goal,0.5,50.2,962317,Novak Mićović,37.1,64.17,5,False,11.5,50,931705,scored,10,0,47.6,,shootout
931705,Willer Ditta,Willer Ditta,D,Cruz Azul,3,4,12665272,save,low-left,6065580,29.03,94.67,Colombia,3,0,K,0,High,,2,,,,,,,,,,1,True,,,931705,goalkeeperSave,,,,,match_penalty
931705,Willer Ditta,Willer Ditta,D,Cruz Azul,3,4,12649692,goal,low-right,6065581,70.97,72.5,Colombia,3,0,K,0,High,,2,,Scored,,,,,,,,2,False,,,931705,scored,6,,,,shootout
931705,Willer Ditta,Willer Ditta,D,Cruz Azul,3,4,12575538,goal,high-left,6065582,31.18,49.33,Colombia,3,0,K,0,High,,3,,Scored,,,,,,,,1,False,,,931705,scored,5,,,,shootout
887055,Cucho Hernández,Cucho Hernández,F,Real Betis,22,26,15632614,goal,high-left,6089743,29.57,65.17,Colombia,7,2,K,0,High,,1,right-foot,,goal,0.7,50.2,963744,Lukáš Horníček,29.57,65.17,1,False,11.5,50,887055,,,0,46.2,61,match_penalty
887055,Cucho Hernández,Cucho Hernández,F,Real Betis,22,26,15200515,goal,low-left,6084873,30.11,96.83,Colombia,7,2,K,0,High,,1,right-foot,,goal,1.2,50,1143588,Diego Piñeiro,30.11,96.83,0,False,11.5,50,887055,,,0,46.3,30,match_penalty
887055,Cucho Hernández,Cucho Hernández,F,Real Betis,22,26,14083155,goal,low-centre,6084485,50.54,91.5,Colombia,7,2,K,0,High,,5,right-foot,,goal,99.9,50.2,930267,Joan García,50.54,91.5,3,True,88.5,50,887055,,,100,49.9,90,match_penalty
887055,Cucho Hernández,Cucho Hernández,F,Real Betis,22,26,13010892,goal,low-left,6069681,25.81,97.83,Colombia,7,2,K,0,High,,3,right-foot,Scored,goal,0.5,49.8,,,25.81,97.83,1,False,11.5,50,887055,scored,5,0,45.5,,shootout
887055,Cucho Hernández,Cucho Hernández,F,Real Betis,22,26,12000791,goal,low-left,6067971,31.18,81,Colombia,7,2,K,0,High,,3,right-foot,,goal,99.1,49.6,,,31.18,81,2,True,88.5,50,887055,,,100,53.5,61,match_penalty
887055,Cucho Hernández,Cucho Hernández,F,Real Betis,22,26,12000791,save,low-left,6067970,37.1,77.83,Colombia,7,2,K,0,High,,,,,,,,,,,,,True,,,887055,goalkeeperSave,,,,84,match_penalty
887055,Cucho Hernández,Cucho Hernández,F,Real Betis,22,26,12686435,goal,high-centre,6065960,50.54,62,Colombia,7,2,K,0,High,,3,,Scored,,,,,,,,3,True,,,887055,scored,8,,,,shootout
887055,Cucho Hernández,Cucho Hernández,F,Real Betis,22,26,11911718,goal,high-right,6062899,71.51,50.5,Colombia,7,2,K,0,High,,3,right-foot,,goal,0.9,50.5,942252,Patrick Schulte,71.51,50.5,1,False,11.5,50,887055,,,0,54,65,match_penalty
887055,Cucho Hernández,Cucho Hernández,F,Real Betis,22,26,12164014,post,left,6060733,20.43,97.83,Colombia,7,2,K,0,High,,3,,Off target,,,,,,,,2,False,,,887055,offTarget,8,,,,shootout
887055,Cucho Hernández,Cucho Hernández,F,Real Betis,22,26,11911479,save,low-left,6056660,35.48,80,Colombia,7,2,K,0,High,,,,,,,,,,,,,True,,,887055,goalkeeperSave,,,,54,match_penalty
887055,Cucho Hernández,Cucho Hernández,F,Real Betis,22,26,11875557,goal,low-left,6055719,33.33,99,Colombia,7,2,K,0,High,,0,,,,,,,,,,1,True,,,887055,,,,,33,match_penalty
887055,Cucho Hernández,Cucho Hernández,F,Real Betis,22,26,11768399,goal,low-left,3297789,36.02,82,Colombia,7,2,K,0,High,,0,,,,,,,,,,2,True,,,887055,,,,,51,match_penalty
887055,Cucho Hernández,Cucho Hernández,F,Real Betis,22,26,10952074,goal,low-right,2167148,62.37,71.5,Colombia,7,2,K,0,High,,1,,,,,,,,,,1,True,,,887055,,,,,72,match_penalty
887055,Cucho Hernández,Cucho Hernández,F,Real Betis,22,26,10952093,goal,low-left,1733243,29.57,92.67,Colombia,7,2,K,0,High,,0,,,,,,,,,,3,True,,,887055,,,,,23,match_penalty
887055,Cucho Hernández,Cucho Hernández,F,Real Betis,22,26,10952093,goal,low-right,1733242,70.97,89.5,Colombia,7,2,K,0,High,,0,,,,,,,,,,3,True,,,887055,,,,,23,match_penalty
887055,Cucho Hernández,Cucho Hernández,F,Real Betis,22,26,10952128,goal,low-centre,1283779,40.32,68.33,Colombia,7,2,K,0,High,,4,,,,,,,,,,1,False,,,887055,,,,,65,match_penalty
887055,Cucho Hernández,Cucho Hernández,F,Real Betis,22,26,10952164,goal,low-right,6058914,62.37,97.83,Colombia,7,2,K,0,High,,0,,,,,,,,,,2,True,,,887055,,,,,23,match_penalty
887055,Cucho Hernández,Cucho Hernández,F,Real Betis,22,26,11494706,goal,low-right,477242,60.22,95.83,Colombia,7,2,K,0,High,,0,,Scored,,,,,,,,1,True,,,887055,scored,1,,,,shootout
887055,Cucho Hernández,Cucho Hernández,F,Real Betis,22,26,11156304,goal,low-left,477243,35.48,75.67,Colombia,7,2,K,0,High,,1,,,,,,,,,,2,True,,,887055,,,,,70,match_penalty
887055,Cucho Hernández,Cucho Hernández,F,Real Betis,22,26,11156302,goal,low-right,477244,65.05,94.67,Colombia,7,2,K,0,High,,0,,,,,,,,,,2,True,,,887055,,,,,29,match_penalty
887055,Cucho Hernández,Cucho Hernández,F,Real Betis,22,26,7895383,goal,high-right,6055720,62.37,62,Colombia,7,2,K,0,High,,1,,,,,,,,,,1,False,,,887055,,,,,72,match_penalty
887055,Cucho Hernández,Cucho Hernández,F,Real Betis,22,26,7895371,goal,low-left,6055721,33.87,81,Colombia,7,2,K,0,High,,0,,,,,,,,,,1,True,,,887055,,,,,44,match_penalty
887055,Cucho Hernández,Cucho Hernández,F,Real Betis,22,26,7493046,goal,low-left,6055722,37.63,90.5,Colombia,7,2,K,0,High,,4,,,,,,,,,,2,False,,,887055,,,,,71,match_penalty
887055,Cucho Hernández,Cucho Hernández,F,Real Betis,22,26,7493026,goal,low-left,6055723,33.87,86.33,Colombia,7,2,K,0,High,,1,,,,,,,,,,1,False,,,887055,,,,,33,match_penalty
887055,Cucho Hernández,Cucho Hernández,F,Real Betis,22,26,7492878,goal,low-left,6055724,32.8,74.67,Colombia,7,2,K,0,High,,1,,,,,,,,,,2,True,,,887055,,,,,76,match_penalty
887055,Cucho Hernández,Cucho Hernández,F,Real Betis,22,26,7492698,miss,close-high-right,6055725,88.17,23.67,Colombia,7,2,K,0,High,,,,,,,,,,,,,True,,,887055,offTarget,,,,89,match_penalty
221162,Juan Fernando Quintero,Juan Fernando Quintero,M,River Plate,25,33,16131186,goal,high-left,6091422,32.26,65.17,Colombia,47,6,K,0,High,,0,left-foot,Scored,goal,98.8,50.2,991709,Orlando Gill,32.26,65.17,1,True,88.5,50,221162,scored,1,100,53.3,,shootout
221162,Juan Fernando Quintero,Juan Fernando Quintero,M,River Plate,25,33,15832117,save,low-centre,6091423,52.15,97.83,Colombia,47,6,K,0,High,,,,,penalty-save,,,857487,Lucas Bruera,52.15,97.83,,False,11.5,50,221162,goalkeeperSave,,0,50.4,26,match_penalty
221162,Juan Fernando Quintero,Juan Fernando Quintero,M,River Plate,25,33,15270013,save,low-right,6088554,69.89,84.17,Colombia,47,6,K,0,High,,,,,penalty-save,,,588618,Hernán Galíndez,69.89,84.17,,False,11.5,50,221162,goalkeeperSave,,0,53.7,70,match_penalty
221162,Juan Fernando Quintero,Juan Fernando Quintero,M,River Plate,25,33,15329634,goal,low-centre,6087121,49.46,73.67,Colombia,47,6,K,0,High,,0,left-foot,,goal,98.9,50.4,974632,Agustín Rufinetti,49.46,73.67,1,True,88.5,50,221162,,,100,50.1,87,match_penalty
221162,Juan Fernando Quintero,Juan Fernando Quintero,M,River Plate,25,33,14408379,goal,low-left,6079716,26.88,95.83,Colombia,47,6,K,0,High,,1,left-foot,Scored,goal,0.2,50,,,26.88,95.83,1,False,11.5,50,221162,scored,2,0,45.7,,shootout
221162,Juan Fernando Quintero,Juan Fernando Quintero,M,River Plate,25,33,13252438,goal,high-centre,6073494,55.91,52.5,Colombia,47,6,K,0,High,,1,left-foot,Scored,goal,0.5,50,,,56.45,49.33,1,False,11.5,50,221162,scored,2,0,51.2,,shootout
221162,Juan Fernando Quintero,Juan Fernando Quintero,M,River Plate,25,33,13252438,save,low-right,6073495,62.37,81,Colombia,47,6,K,0,High,,,,,,,,,,,,,False,,,221162,goalkeeperSave,,,,9,match_penalty
221162,Juan Fernando Quintero,Juan Fernando Quintero,M,River Plate,25,33,12378096,goal,high-centre,6069372,48.39,64.17,Colombia,47,6,K,0,High,,1,left-foot,,goal,99.5,50,,,48.39,64.17,1,True,88.5,50,221162,,,100,50.3,36,match_penalty
221162,Juan Fernando Quintero,Juan Fernando Quintero,M,River Plate,25,33,12378084,save,low-left,6066146,30.65,95.83,Colombia,47,6,K,0,High,1,,,,,,,,,,,,True,,,221162,goalkeeperSave,,,,45,match_penalty
221162,Juan Fernando Quintero,Juan Fernando Quintero,M,River Plate,25,33,12378073,goal,low-right,6065372,68.82,90.5,Colombia,47,6,K,0,High,,2,left-foot,,goal,1.2,50,,,68.82,90.5,0,False,11.5,50,221162,,,0,53.5,89,match_penalty
221162,Juan Fernando Quintero,Juan Fernando Quintero,M,River Plate,25,33,11937140,goal,low-centre,6062374,49.46,67.33,Colombia,47,6,K,0,High,,4,,,,,,,,,,0,False,,,221162,,,,,78,match_penalty
221162,Juan Fernando Quintero,Juan Fernando Quintero,M,River Plate,25,33,11938135,save,low-left,6057545,28.49,68.33,Colombia,47,6,K,0,High,,,,,,,,,,,,,True,,,221162,goalkeeperSave,,,,73,match_penalty
221162,Juan Fernando Quintero,Juan Fernando Quintero,M,River Plate,25,33,11864171,goal,high-right,5494275,63.98,55.67,Colombia,47,6,K,0,High,,,,,,,,,,,,,,,,,,,,,,
221162,Juan Fernando Quintero,Juan Fernando Quintero,M,River Plate,25,33,11864171,goal,low-right,5494274,65.59,80,Colombia,47,6,K,0,High,,,,,,,,,,,,,,,,,,,,,,
221162,Juan Fernando Quintero,Juan Fernando Quintero,M,River Plate,25,33,11528973,goal,low-left,1102790,31.18,67.33,Colombia,47,6,K,0,High,,2,,Scored,,,,,,,,1,True,,,221162,scored,4,,,,shootout
221162,Juan Fernando Quintero,Juan Fernando Quintero,M,River Plate,25,33,10692519,goal,low-left,33706,27.96,70.5,Colombia,47,6,K,0,High,,1,,Scored,,,,,,,,0,False,,,221162,scored,1,,,,shootout
221162,Juan Fernando Quintero,Juan Fernando Quintero,M,River Plate,25,33,10067374,goal,low-right,33707,65.59,95.83,Colombia,47,6,K,0,High,,2,,,,,,,,,,3,True,,,221162,,,,,67,match_penalty
221162,Juan Fernando Quintero,Juan Fernando Quintero,M,River Plate,25,33,10067346,goal,low-left,33708,37.1,92.67,Colombia,47,6,K,0,High,,0,,,,,,,,,,3,True,,,221162,,,,,72,match_penalty
221162,Juan Fernando Quintero,Juan Fernando Quintero,M,River Plate,25,33,10050241,goal,low-right,33709,72.04,81,Colombia,47,6,K,0,High,2,0,,,,,,,,,,3,True,,,221162,,,,,45,match_penalty
221162,Juan Fernando Quintero,Juan Fernando Quintero,M,River Plate,25,33,10067365,goal,low-right,33710,73.12,96.83,Colombia,47,6,K,0,High,,1,,,,,,,,,,4,True,,,221162,,,,,79,match_penalty
221162,Juan Fernando Quintero,Juan Fernando Quintero,M,River Plate,25,33,8296642,goal,high-right,33711,69.35,51.5,Colombia,47,6,K,0,High,,1,,,,,,,,,,1,True,,,221162,,,,,65,match_penalty
221162,Juan Fernando Quintero,Juan Fernando Quintero,M,River Plate,25,33,8465717,post,right,33712,78.49,87.33,Colombia,47,6,K,0,High,,,,,,,,,,,,,True,,,221162,woodwork,,,,55,match_penalty
221162,Juan Fernando Quintero,Juan Fernando Quintero,M,River Plate,25,33,7907628,goal,low-right,6054373,60.22,68.33,Colombia,47,6,K,0,High,,2,,,,,,,,,,0,False,,,221162,,,,,86,match_penalty
221162,Juan Fernando Quintero,Juan Fernando Quintero,M,River Plate,25,33,8085426,goal,low-centre,6054374,43.01,91.5,Colombia,47,6,K,0,High,,2,,,,,,,,,,2,True,,,221162,,2,,,,shootout
221162,Juan Fernando Quintero,Juan Fernando Quintero,M,River Plate,25,33,7462977,save,low-left,6054375,33.87,97.83,Colombia,47,6,K,0,High,4,,,,,,,,,,,,False,,,221162,goalkeeperSave,,,,90,match_penalty
221162,Juan Fernando Quintero,Juan Fernando Quintero,M,River Plate,25,33,7462947,goal,low-right,6054376,70.97,92.67,Colombia,47,6,K,0,High,,1,,,,,,,,,,1,True,,,221162,,,,,66,match_penalty
221162,Juan Fernando Quintero,Juan Fernando Quintero,M,River Plate,25,33,7424755,goal,low-right,6054377,68.82,81,Colombia,47,6,K,0,High,,0,,,,,,,,,,1,True,,,221162,,,,,18,match_penalty
221162,Juan Fernando Quintero,Juan Fernando Quintero,M,River Plate,25,33,7424754,goal,low-left,6054378,34.41,99,Colombia,47,6,K,0,High,,1,,,,,,,,,,4,False,,,221162,,,,,75,match_penalty
221162,Juan Fernando Quintero,Juan Fernando Quintero,M,River Plate,25,33,7327170,goal,low-right,6054379,63.98,80,Colombia,47,6,K,0,High,,2,,,,,,,,,,3,True,,,221162,,,,,78,match_penalty
221162,Juan Fernando Quintero,Juan Fernando Quintero,M,River Plate,25,33,7341622,goal,low-left,6054380,32.26,93.67,Colombia,47,6,K,0,High,,3,,,,,,,,,,1,True,,,221162,,,,,89,match_penalty
221162,Juan Fernando Quintero,Juan Fernando Quintero,M,River Plate,25,33,7327004,goal,high-right,6054381,60.22,50.5,Colombia,47,6,K,0,High,,0,,,,,,,,,,1,True,,,221162,,,,,82,match_penalty
221162,Juan Fernando Quintero,Juan Fernando Quintero,M,River Plate,25,33,7037720,goal,low-left,6054382,37.1,95.83,Colombia,47,6,K,0,High,,,,,,,,,,,,,,,,,,,,,,
221162,Juan Fernando Quintero,Juan Fernando Quintero,M,River Plate,25,33,6962866,save,low-right,6054383,61.29,95.17,Colombia,47,6,K,0,High,,0,,,,,,,,,,1,False,,,221162,,1,,,,shootout
877299,Jaminton Campaz,Jaminton Campaz,M,Rosario Central,2,3,11877805,save,low-right,4610553,62.9,70.5,Colombia,9,1,K,0,High,,1,,Goalkeeper save,,,,,,,,0,False,,,877299,goalkeeperSave,4,,,,shootout
877299,Jaminton Campaz,Jaminton Campaz,M,Rosario Central,2,3,11864171,goal,low-left,4414334,36.56,67.33,Colombia,9,1,K,0,High,,,,,,,,,,,,,,,,,,,,,,
877299,Jaminton Campaz,Jaminton Campaz,M,Rosario Central,2,3,11864171,goal,low-right,4414335,75.27,72.5,Colombia,9,1,K,0,High,,,,,,,,,,,,,,,,,,,,,,
566102,Davinson Sánchez,Davinson Sánchez,D,Galatasaray,2,5,11523762,save,low-right,1081341,62.9,95.83,Colombia,77,3,K,0,High,,2,,Goalkeeper save,,,,,,,,3,False,,,566102,goalkeeperSave,6,,,,shootout
566102,Davinson Sánchez,Davinson Sánchez,D,Galatasaray,2,5,9575040,save,low-right,8802,61.83,97.83,Colombia,77,3,K,0,High,,1,,Goalkeeper save,,,,,,,,1,False,,,566102,goalkeeperSave,3,,,,shootout
566102,Davinson Sánchez,Davinson Sánchez,D,Galatasaray,2,5,9575035,goal,low-right,8803,70.97,95.83,Colombia,77,3,K,0,High,,2,,Scored,,,,,,,,1,False,,,566102,scored,3,,,,shootout
566102,Davinson Sánchez,Davinson Sánchez,D,Galatasaray,2,5,7083118,goal,high-right,6050586,74.73,62,Colombia,77,3,K,0,High,,3,,,,,,,,,,3,True,,,566102,,6,,,,shootout
566102,Davinson Sánchez,Davinson Sánchez,D,Galatasaray,2,5,7078605,save,low-right,6050587,62.37,70.5,Colombia,77,3,K,0,High,,4,,,,,,,,,,4,True,,,566102,,8,,,,shootout
914213,Luis Suárez,Luis Suárez,F,Sporting CP,20,29,14288896,goal,low-left,6091306,27.96,96.83,Colombia,10,4,K,0,Low - Fallback,,1,right-foot,,goal,0.2,49.8,938292,Cezary Miszta,27.96,96.83,1,False,11.5,50,914213,,,0,45.9,35,match_penalty
914213,Luis Suárez,Luis Suárez,F,Sporting CP,20,29,14288865,save,low-right,6090276,67.74,97.83,Colombia,10,4,K,0,Low - Fallback,,,,,penalty-save,,,966616,Anatoliy Trubin,67.74,97.83,,True,88.5,50,914213,goalkeeperSave,,100,46.7,19,match_penalty
914213,Luis Suárez,Luis Suárez,F,Sporting CP,20,29,15631366,goal,low-left,6088786,36.02,80,Colombia,10,4,K,0,Low - Fallback,,0,right-foot,,goal,99.3,50,792624,Nikita Haikin,36.02,80,3,True,88.5,50,914213,,,100,52.6,78,match_penalty
914213,Luis Suárez,Luis Suárez,F,Sporting CP,20,29,14288821,goal,low-left,6088196,30.65,94.67,Colombia,10,4,K,0,Low - Fallback,2,2,right-foot,,goal,0.7,50,963744,Lukáš Horníček,30.65,94.67,1,False,11.5,50,914213,,,0,46.4,45,match_penalty
914213,Luis Suárez,Luis Suárez,F,Sporting CP,20,29,15501119,goal,low-left,6087967,30.65,95.83,Colombia,10,4,K,0,Low - Fallback,,0,right-foot,,goal,99.5,50.2,843115,Diogo Costa,30.65,95.83,1,True,88.5,50,914213,,,100,53.6,62,match_penalty
914213,Luis Suárez,Luis Suárez,F,Sporting CP,20,29,14288988,save,low-right,6086607,65.59,87.33,Colombia,10,4,K,0,Low - Fallback,10,,,,penalty-save,,,843115,Diogo Costa,65.59,87.33,,False,11.5,50,914213,goalkeeperSave,,0,52.9,90,match_penalty
914213,Luis Suárez,Luis Suárez,F,Sporting CP,20,29,14566901,goal,low-right,6080948,60.75,96.83,Colombia,10,4,K,0,Low - Fallback,,1,right-foot,,goal,0.5,50,356160,Vanja Milinković-Savić,60.75,96.83,1,False,11.5,50,914213,,,0,52,62,match_penalty
914213,Luis Suárez,Luis Suárez,F,Sporting CP,20,29,14131912,goal,low-left,6080623,27.96,96.83,Colombia,10,4,K,0,Low - Fallback,,0,right-foot,,goal,99.7,50.4,788197,André Ferreira,27.96,96.83,1,True,88.5,50,914213,,,100,54.1,76,match_penalty
914213,Luis Suárez,Luis Suárez,F,Sporting CP,20,29,14131874,goal,low-left,6079152,27.42,92.67,Colombia,10,4,K,0,Low - Fallback,,0,right-foot,,goal,98.5,50,973352,João Valido,27.42,92.67,2,True,88.5,50,914213,,,100,54.2,31,match_penalty
914213,Luis Suárez,Luis Suárez,F,Sporting CP,20,29,12465976,goal,low-centre,6075768,58.6,97.83,Colombia,10,4,K,0,Low - Fallback,,0,right-foot,,goal,99.5,50.2,,,58.6,97.83,1,True,88.5,50,914213,,,100,48.4,43,match_penalty
914213,Luis Suárez,Luis Suárez,F,Sporting CP,20,29,12467434,goal,low-centre,6074596,58.6,95.83,Colombia,10,4,K,0,Low - Fallback,,0,right-foot,,goal,99.4,50.2,,,58.6,95.83,1,True,88.5,50,914213,,,100,48.4,81,match_penalty
914213,Luis Suárez,Luis Suárez,F,Sporting CP,20,29,12467479,post,high,6073298,70.97,33.5,Colombia,10,4,K,0,Low - Fallback,,,,,,,,,,,,,True,,,914213,woodwork,,,,90,match_penalty
914213,Luis Suárez,Luis Suárez,F,Sporting CP,20,29,12467551,goal,low-left,6071443,29.03,99,Colombia,10,4,K,0,Low - Fallback,,1,right-foot,,goal,1.1,49.8,,,29.03,99,0,False,11.5,50,914213,,,0,46.1,31,match_penalty
914213,Luis Suárez,Luis Suárez,F,Sporting CP,20,29,13211206,goal,low-left,6071249,28.49,67.33,Colombia,10,4,K,0,Low - Fallback,6,1,right-foot,,goal,99.4,49.8,,,28.49,67.33,4,True,88.5,50,914213,,,100,54,90,match_penalty
914213,Luis Suárez,Luis Suárez,F,Sporting CP,20,29,12467566,goal,low-left,6071087,27.42,96.83,Colombia,10,4,K,0,Low - Fallback,,1,right-foot,,goal,99.8,50.4,,,27.42,96.83,1,True,88.5,50,914213,,,100,54.2,60,match_penalty
914213,Luis Suárez,Luis Suárez,F,Sporting CP,20,29,12467576,goal,low-right,6070968,62.37,99,Colombia,10,4,K,0,Low - Fallback,,2,right-foot,,goal,0.2,50,,,62.37,99,1,False,11.5,50,914213,,,0,52.3,51,match_penalty
914213,Luis Suárez,Luis Suárez,F,Sporting CP,20,29,12467661,save,low-right,6069076,61.29,71.5,Colombia,10,4,K,0,Low - Fallback,,,,,,,,,,,,,False,,,914213,goalkeeperSave,,,,4,match_penalty
914213,Luis Suárez,Luis Suárez,F,Sporting CP,20,29,12467678,goal,low-left,6068484,26.88,83.17,Colombia,10,4,K,0,Low - Fallback,,1,right-foot,,goal,0.5,49.8,,,26.88,83.17,0,False,11.5,50,914213,,,0,45.7,9,match_penalty
914213,Luis Suárez,Luis Suárez,F,Sporting CP,20,29,12467741,goal,low-left,6067287,29.03,92.67,Colombia,10,4,K,0,Low - Fallback,,4,right-foot,,goal,99.5,50,,,29.03,92.67,2,True,88.5,50,914213,,,100,53.9,81,match_penalty
914213,Luis Suárez,Luis Suárez,F,Sporting CP,20,29,12467778,goal,low-right,6066100,72.04,96.83,Colombia,10,4,K,0,Low - Fallback,,2,right-foot,,goal,0.7,50.2,,,72.04,96.83,2,False,11.5,50,914213,,,0,54.1,71,match_penalty
914213,Luis Suárez,Luis Suárez,F,Sporting CP,20,29,11369327,goal,low-left,2006652,27.96,96.83,Colombia,10,4,K,0,Low - Fallback,,1,,,,,,,,,,4,False,,,914213,,,,,71,match_penalty
914213,Luis Suárez,Luis Suárez,F,Sporting CP,20,29,9602844,miss,high,7699,33.33,0,Colombia,10,4,K,0,Low - Fallback,,,,,,,,,,,,,True,,,914213,offTarget,,,,78,match_penalty
914213,Luis Suárez,Luis Suárez,F,Sporting CP,20,29,8285503,save,low-centre,7700,58.06,97.83,Colombia,10,4,K,0,Low - Fallback,,,,,,,,,,,,,True,,,914213,goalkeeperSave,,,,10,match_penalty
914213,Luis Suárez,Luis Suárez,F,Sporting CP,20,29,8285408,save,low-left,7701,32.26,97.83,Colombia,10,4,K,0,Low - Fallback,,,,,,,,,,,,,False,,,914213,goalkeeperSave,,,,67,match_penalty
914213,Luis Suárez,Luis Suárez,F,Sporting CP,20,29,8285415,goal,low-centre,7702,51.08,85.17,Colombia,10,4,K,0,Low - Fallback,,2,,,,,,,,,,3,True,,,914213,,,,,80,match_penalty
914213,Luis Suárez,Luis Suárez,F,Sporting CP,20,29,8285342,save,low-centre,7703,49.46,81,Colombia,10,4,K,0,Low - Fallback,,,,,,,,,,,,,True,,,914213,goalkeeperSave,,,,64,match_penalty
914213,Luis Suárez,Luis Suárez,F,Sporting CP,20,29,8285301,save,low-left,7704,34.41,93.67,Colombia,10,4,K,0,Low - Fallback,,,,,,,,,,,,,False,,,914213,goalkeeperSave,,,,67,match_penalty
914213,Luis Suárez,Luis Suárez,F,Sporting CP,20,29,8285260,goal,low-right,7705,63.98,76.83,Colombia,10,4,K,0,Low - Fallback,,1,,,,,,,,,,1,False,,,914213,,,,,37,match_penalty
914213,Luis Suárez,Luis Suárez,F,Sporting CP,20,29,8285385,goal,low-right,6047283,61.29,97.83,Colombia,10,4,K,0,Low - Fallback,,0,,,,,,,,,,1,True,,,914213,,,,,87,match_penalty
817979,Axel Tuanzebe,Axel Tuanzebe,D,Burnley,1,2,15087384,save,low-centre,6083738,51.61,71.5,DR Congo,12,1,K,0,High,,1,,Goalkeeper save,,,,,,,,1,False,,,817979,goalkeeperSave,6,,,,shootout
817979,Axel Tuanzebe,Axel Tuanzebe,D,Burnley,1,2,9509415,goal,high-right,278,63.98,65.17,DR Congo,12,1,K,0,High,,9,,Scored,,,,,,,,9,False,,,817979,scored,18,,,,shootout
963399,Nathanaël Mbuku,Nathanaël Mbuku,M,Montpellier,2,2,11391651,goal,low-centre,6059574,58.6,96.83,DR Congo,17,2,K,0,High,3,2,,,,,,,,,,0,False,,,963399,,,,,45,match_penalty
963399,Nathanaël Mbuku,Nathanaël Mbuku,M,Montpellier,2,2,10051660,goal,high-right,17419,65.59,54.67,DR Congo,17,2,K,0,High,,4,,Scored,,,,,,,,3,True,,,963399,scored,8,,,,shootout
892624,Samuel Moutoussamy,Samuel Moutoussamy,M,APS Atromitos Athinon,4,5,15087384,save,low-centre,6083748,50,68.33,DR Congo,56,0,K,0,High,,0,,Goalkeeper save,,,,,,,,0,False,,,892624,goalkeeperSave,2,,,,shootout
892624,Samuel Moutoussamy,Samuel Moutoussamy,M,APS Atromitos Athinon,4,5,11940773,goal,high-left,6041713,33.33,55.67,DR Congo,56,0,K,0,High,,1,,Scored,,,,,,,,0,False,,,892624,scored,2,,,,shootout
892624,Samuel Moutoussamy,Samuel Moutoussamy,M,APS Atromitos Athinon,4,5,11940723,goal,low-right,5762345,67.74,73.67,DR Congo,56,0,K,0,High,,1,,Scored,,,,,,,,1,False,,,892624,scored,2,,,,shootout
892624,Samuel Moutoussamy,Samuel Moutoussamy,M,APS Atromitos Athinon,4,5,10130043,goal,high-centre,9488,40.32,52.5,DR Congo,56,0,K,0,High,,1,,Scored,,,,,,,,3,True,,,892624,scored,6,,,,shootout
892624,Samuel Moutoussamy,Samuel Moutoussamy,M,APS Atromitos Athinon,4,5,9986694,goal,high-left,9489,36.56,57.83,DR Congo,56,0,K,0,High,,2,,Scored,,,,,,,,2,False,,,892624,scored,4,,,,shootout
344953,Théo Bongonda,Théo Bongonda,M,FC Spartak Moscow,5,7,12452981,save,low-right,6064489,65.59,85.17,DR Congo,37,7,K,0,High,9,,,,,,,,,,,,False,,,344953,goalkeeperSave,,,,45,match_penalty
