Name,Club,Nationality,Sofascore_ID,event_id,penalty_id,outcome,zone,x,y,player_total_scored,player_total_attempts
Bradley Barcola,Paris Saint-Germain,France,996952,11874026,6063486,goal,low-left,37.1,77.83,2,4
N'Golo Kanté,Fenerbahçe,France,234148,11474645,2017194,goal,low-right,73.66,95.83,3,3
N'Golo Kanté,Fenerbahçe,France,234148,10083121,7850,goal,low-left,31.18,73.67,3,3
N'Golo Kanté,Fenerbahçe,France,234148,7682556,6050361,goal,high-right,72.58,51.5,3,3
Adrien Rabiot,Milan,France,250737,13262274,6071573,goal,low-right,66.67,90.5,1,1
Ibrahima Konaté,Liverpool,France,826215,10083121,11673,goal,low-centre,56.99,68.33,1,1
William Saliba,Arsenal,France,941168,14970878,6084948,goal,low-left,30.65,95.83,1,1
Théo Hernandez,Al-Hilal,France,788027,15168116,6089221,goal,high-centre,48.39,43,7,11
Théo Hernandez,Al-Hilal,France,788027,13157484,6074391,miss,close-high-left,13.44,16.67,7,11
Théo Hernandez,Al-Hilal,France,788027,12499317,6068049,save,low-right,67.2,90.5,7,11
Théo Hernandez,Al-Hilal,France,788027,11874026,6063482,goal,low-left,26.88,71.5,7,11
Théo Hernandez,Al-Hilal,France,788027,11406887,5731585,post,right,77.42,93.67,7,11
Théo Hernandez,Al-Hilal,France,788027,11407462,4026986,goal,low-left,37.63,83.17,7,11
Théo Hernandez,Al-Hilal,France,788027,10411195,5837,goal,low-left,32.8,70.5,7,11
Théo Hernandez,Al-Hilal,France,788027,9645222,5838,post,right,79.57,91.5,7,11
Théo Hernandez,Al-Hilal,France,788027,9645107,5839,goal,high-right,70.97,57.83,7,11
Théo Hernandez,Al-Hilal,France,788027,9232084,5840,goal,low-left,32.8,92.67,7,11
Théo Hernandez,Al-Hilal,France,788027,9201468,5841,goal,low-right,73.12,77.83,7,11
Désiré Doué,Paris Saint-Germain,France,1154605,14167877,6087767,save,low-left,37.1,80,4,5
Désiré Doué,Paris Saint-Germain,France,1154605,15024680,6085294,goal,low-centre,59.68,67.33,4,5
Désiré Doué,Paris Saint-Germain,France,1154605,13157484,6074375,goal,low-centre,58.6,90.5,4,5
Désiré Doué,Paris Saint-Germain,France,1154605,13511932,6073784,goal,low-left,39.78,68.33,4,5
Désiré Doué,Paris Saint-Germain,France,1154605,10865969,39264,goal,low-left,34.41,95.83,4,5
Jean-Philippe Mateta,Crystal Palace,France,848276,14023999,6089866,goal,low-right,72.04,96.83,18,22
Jean-Philippe Mateta,Crystal Palace,France,848276,15632638,6089745,goal,low-right,60.22,99,18,22
Jean-Philippe Mateta,Crystal Palace,France,848276,14970878,6084947,goal,low-centre,55.38,99,18,22
Jean-Philippe Mateta,Crystal Palace,France,848276,14025102,6084220,goal,low-right,65.59,97.83,18,22
Jean-Philippe Mateta,Crystal Palace,France,848276,14573021,6083402,save,low-right,69.89,97.83,18,22
Jean-Philippe Mateta,Crystal Palace,France,848276,14025237,6082191,goal,low-left,30.11,96.83,18,22
Jean-Philippe Mateta,Crystal Palace,France,848276,14598953,6080365,goal,high-right,72.58,64.17,18,22
Jean-Philippe Mateta,Crystal Palace,France,848276,14025091,6079934,goal,low-left,36.02,97.83,18,22
Jean-Philippe Mateta,Crystal Palace,France,848276,14038670,6078698,goal,low-right,63.44,87.33,18,22
Jean-Philippe Mateta,Crystal Palace,France,848276,14038670,6078697,goal,low-right,68.28,91.5,18,22
Jean-Philippe Mateta,Crystal Palace,France,848276,13696968,6075732,post,right,79.57,78.83,18,22
Jean-Philippe Mateta,Crystal Palace,France,848276,12436889,6071684,goal,low-right,60.75,97.83,18,22
Jean-Philippe Mateta,Crystal Palace,France,848276,12436938,6067132,goal,low-centre,59.14,96.83,18,22
Jean-Philippe Mateta,Crystal Palace,France,848276,12180793,6065160,goal,low-centre,41.4,96.83,18,22
Jean-Philippe Mateta,Crystal Palace,France,848276,11352509,6056540,goal,low-right,69.89,70.5,18,22
Jean-Philippe Mateta,Crystal Palace,France,848276,11352455,4550558,goal,low-centre,59.68,95.83,18,22
Jean-Philippe Mateta,Crystal Palace,France,848276,10629320,10014,save,low-right,67.2,78.83,18,22
Jean-Philippe Mateta,Crystal Palace,France,848276,9160204,3528,save,low-left,34.41,99,18,22
Jean-Philippe Mateta,Crystal Palace,France,848276,8833497,3529,goal,low-left,30.11,97.83,18,22
Jean-Philippe Mateta,Crystal Palace,France,848276,8645592,3530,goal,low-right,67.2,70.5,18,22
Jean-Philippe Mateta,Crystal Palace,France,848276,7805352,6044024,goal,low-right,67.2,96.83,18,22
Jean-Philippe Mateta,Crystal Palace,France,848276,7439391,6044025,goal,low-centre,45.7,94.67,18,22
Rayan Cherki,Manchester City,France,979128,12055070,6056927,goal,low-right,65.05,73.67,1,1
Maghnes Akliouche,Monaco,France,1130939,14566748,6080405,save,low-right,63.98,92.67,1,3
Maghnes Akliouche,Monaco,France,1130939,12450264,6074262,goal,low-right,62.9,92.67,1,3
Maghnes Akliouche,Monaco,France,1130939,11994378,6040918,save,low-right,70.97,80,1,3
Maxence Lacroix,Crystal Palace,France,879674,14970878,6084940,save,low-left,30.65,92.67,0,1
Maitham Jabbar,Al-Zawraa,Iraq,906078,9314720,1365888,save,low-left,37.1,80,0,1
Ibrahim Bayesh,Al-Dhafra,Iraq,920815,8514746,1365889,goal,low-left,27.42,95.83,1,1
Amir Al-Ammari,Cracovia,Iraq,915325,14895302,6083781,goal,high-left,35.48,64.17,2,3
Amir Al-Ammari,Cracovia,Iraq,915325,9605327,23720,goal,low-left,29.03,97.83,2,3
Amir Al-Ammari,Cracovia,Iraq,915325,9219131,23721,save,low-left,30.11,90.5,2,3
Youssef Amyn,AEK Larnaca,Iraq,1106352,12624995,6069436,save,low-left,36.02,99,1,2
Youssef Amyn,AEK Larnaca,Iraq,1106352,12453666,6067587,goal,high-right,72.58,45.17,1,2
Hasan Abdulkareem,Al-Zawraa,Iraq,1163994,9761908,1643019,goal,low-left,37.63,97.83,1,1
Marko Farji,Venezia,Iraq,1026519,13265926,6083865,save,low-left,32.8,88.33,0,1
Kevin Yakob,AGF,Iraq,936451,10074189,14125,save,low-right,65.59,99,0,1
Peter Gwargis,Duhok,Iraq,920019,8502762,41449,goal,low-right,72.58,80,1,1
Ahmed Qasem,Nashville SC,Iraq,1101887,11907276,6062134,goal,low-left,34.41,97.83,1,1
Aymen Hussein,Al-Karma,Iraq,812999,12179053,6064273,goal,low-left,28.49,77.83,10,12
Aymen Hussein,Al-Karma,Iraq,812999,11763625,6062665,goal,low-right,73.12,73.67,10,12
Aymen Hussein,Al-Karma,Iraq,812999,11763625,6062664,miss,high,37.1,0,10,12
Aymen Hussein,Al-Karma,Iraq,812999,11740238,6062506,goal,low-centre,49.46,70.5,10,12
Aymen Hussein,Al-Karma,Iraq,812999,11275810,5619894,goal,low-right,70.97,95.83,10,12
Aymen Hussein,Al-Karma,Iraq,812999,11275810,5619895,post,left,21.51,62,10,12
Aymen Hussein,Al-Karma,Iraq,812999,10947736,457664,goal,low-right,62.37,93.67,10,12
Aymen Hussein,Al-Karma,Iraq,812999,10947721,457665,goal,high-left,37.1,54.67,10,12
Aymen Hussein,Al-Karma,Iraq,812999,10960379,457666,goal,low-right,70.43,93.67,10,12
Aymen Hussein,Al-Karma,Iraq,812999,9987173,457667,goal,low-left,31.18,92.67,10,12
Aymen Hussein,Al-Karma,Iraq,812999,7691209,6058078,goal,low-centre,58.6,95.83,10,12
Aymen Hussein,Al-Karma,Iraq,812999,7691209,6058077,goal,high-left,26.34,65.17,10,12
Mohanad Ali,Dibba,Iraq,951859,14908754,6084040,goal,low-right,72.04,91.5,1,2
Mohanad Ali,Dibba,Iraq,951859,11740254,6066505,miss,close-left,13.44,67.67,1,2
Ali Al-Hamadi,Luton Town,Iraq,1010010,14073447,6078834,save,low-right,72.04,90.5,2,7
Ali Al-Hamadi,Luton Town,Iraq,1010010,13189411,6071450,miss,left,40.7,95.33,2,7
Ali Al-Hamadi,Luton Town,Iraq,1010010,11367972,6057517,save,low-left,36.02,96.83,2,7
Ali Al-Hamadi,Luton Town,Iraq,1010010,11368095,6055140,goal,low-right,65.05,96.83,2,7
Ali Al-Hamadi,Luton Town,Iraq,1010010,11369512,492885,save,low-left,33.87,95.83,2,7
Ali Al-Hamadi,Luton Town,Iraq,1010010,11369506,6058272,save,low-right,60.22,95.83,2,7
Ali Al-Hamadi,Luton Town,Iraq,1010010,10462567,6058273,goal,low-right,73.66,92.67,2,7
Patrick Berg,Bodø/Glimt,Norway,355174,13514553,6075322,miss,high,33.33,0,2,4
Patrick Berg,Bodø/Glimt,Norway,355174,9479258,10688,save,low-left,36.56,84.17,2,4
Patrick Berg,Bodø/Glimt,Norway,355174,9645834,10689,goal,low-centre,51.61,67.17,2,4
Patrick Berg,Bodø/Glimt,Norway,355174,9479251,10690,goal,low-left,29.57,75.67,2,4
Alexander Sørloth,Atlético Madrid,Norway,309078,15664537,6090149,save,low-right,70.97,81,8,11
Alexander Sørloth,Atlético Madrid,Norway,309078,13511924,6073825,goal,low-right,74.19,99,8,11
Alexander Sørloth,Atlético Madrid,Norway,309078,12437558,6073661,goal,low-right,60.75,97.83,8,11
Alexander Sørloth,Atlético Madrid,Norway,309078,13315903,6071590,goal,low-centre,50,68.33,8,11
Alexander Sørloth,Atlético Madrid,Norway,309078,11895386,5205505,goal,low-left,32.8,96.83,8,11
Alexander Sørloth,Atlético Madrid,Norway,309078,8833517,25569,save,low-right,66.13,85.17,8,11
Alexander Sørloth,Atlético Madrid,Norway,309078,8678161,25570,goal,low-right,73.66,94.67,8,11
Alexander Sørloth,Atlético Madrid,Norway,309078,8310818,25571,miss,close-right,89.25,95.33,8,11
Alexander Sørloth,Atlético Madrid,Norway,309078,8310807,25572,goal,low-right,69.35,90.5,8,11
Alexander Sørloth,Atlético Madrid,Norway,309078,8089111,6046302,goal,low-centre,57.53,79,8,11
Alexander Sørloth,Atlético Madrid,Norway,309078,6656558,6046303,goal,high-centre,48.92,46.17,8,11
Sander Berge,Fulham,Norway,793167,13455808,6073345,goal,high-left,30.65,45.17,7,8
Sander Berge,Fulham,Norway,793167,12758086,6067345,goal,low-right,65.59,95.83,7,8
Sander Berge,Fulham,Norway,793167,12758086,6067346,goal,high-left,34.41,59.83,7,8
Sander Berge,Fulham,Norway,793167,10302887,2466,goal,high-left,37.63,56.83,7,8
Sander Berge,Fulham,Norway,793167,8896880,2467,goal,low-right,62.9,95.83,7,8
Sander Berge,Fulham,Norway,793167,8981283,2468,goal,low-left,32.8,88.33,7,8
Sander Berge,Fulham,Norway,793167,8430504,2469,goal,high-left,40.32,50.33,7,8
Sander Berge,Fulham,Norway,793167,8080968,6044304,miss,close-high-right,90.86,27.5,7,8
Erling Haaland,Manchester City,Norway,839956,15697198,6089564,goal,low-right,68.82,95.83,52,61
Erling Haaland,Manchester City,Norway,839956,14025173,6086510,goal,low-left,32.8,96.83,52,61
Erling Haaland,Manchester City,Norway,839956,14025061,6085255,goal,low-right,70.97,97.83,52,61
Erling Haaland,Manchester City,Norway,839956,14025195,6084753,goal,low-right,61.83,92.67,52,61
Erling Haaland,Manchester City,Norway,839956,14566595,6084605,goal,low-right,60.75,96.83,52,61
Erling Haaland,Manchester City,Norway,839956,14025048,6083464,save,low-right,69.35,96.83,52,61
Erling Haaland,Manchester City,Norway,839956,13233606,6081201,save,low-right,62.37,92.67,52,61
Erling Haaland,Manchester City,Norway,839956,13200294,6076897,goal,low-right,64.52,97.83,52,61
Erling Haaland,Manchester City,Norway,839956,12436559,6076623,goal,low-left,34.95,95.83,52,61
Erling Haaland,Manchester City,Norway,839956,13558930,6074715,save,low-right,68.82,95.83,52,61
Erling Haaland,Manchester City,Norway,839956,12437029,6073977,goal,low-right,66.67,95.83,52,61
Erling Haaland,Manchester City,Norway,839956,13412184,6072541,goal,low-left,26.34,96.83,52,61
Erling Haaland,Manchester City,Norway,839956,12436481,6071072,save,low-left,34.41,91.5,52,61
Erling Haaland,Manchester City,Norway,839956,12764341,6070231,goal,low-centre,59.68,93.67,52,61
Erling Haaland,Manchester City,Norway,839956,12764498,6069628,post,high,63.98,32.5,52,61
Erling Haaland,Manchester City,Norway,839956,12436898,6066326,goal,low-left,32.8,97.83,52,61
Erling Haaland,Manchester City,Norway,839956,12374681,6065176,goal,low-left,33.33,97.83,52,61
Erling Haaland,Manchester City,Norway,839956,12240634,6062122,goal,high-left,35.48,55.67,52,61
Erling Haaland,Manchester City,Norway,839956,11352507,6061738,goal,low-left,31.72,81,52,61
Erling Haaland,Manchester City,Norway,839956,11352507,6061739,goal,low-left,35.48,88.33,52,61
Erling Haaland,Manchester City,Norway,839956,11352406,6060937,goal,low-left,36.02,97.83,52,61
Erling Haaland,Manchester City,Norway,839956,11352332,3656059,goal,low-left,30.65,92.67,52,61
Erling Haaland,Manchester City,Norway,839956,11605889,3513928,goal,low-left,34.95,97.83,52,61
Erling Haaland,Manchester City,Norway,839956,11352675,3152616,goal,low-right,69.89,99,52,61
Erling Haaland,Manchester City,Norway,839956,11605885,2972831,goal,low-centre,56.99,70.5,52,61
Erling Haaland,Manchester City,Norway,839956,11352594,1223613,goal,high-left,26.88,61,52,61
Erling Haaland,Manchester City,Norway,839956,11352524,1014525,post,right,77.96,91.5,52,61
Erling Haaland,Manchester City,Norway,839956,11343676,615282,goal,low-right,66.13,96.83,52,61
Erling Haaland,Manchester City,Norway,839956,10752451,46982,goal,low-left,34.95,99,52,61
Erling Haaland,Manchester City,Norway,839956,10752428,45352,goal,low-left,29.03,94.67,52,61
Erling Haaland,Manchester City,Norway,839956,10385638,43209,goal,low-right,74.19,91.5,52,61
Erling Haaland,Manchester City,Norway,839956,11137262,42824,miss,close-high,42.47,2.83,52,61
Erling Haaland,Manchester City,Norway,839956,10385586,42624,goal,low-right,73.66,99,52,61
Erling Haaland,Manchester City,Norway,839956,10865874,40635,goal,low-right,69.89,97.83,52,61
Erling Haaland,Manchester City,Norway,839956,10385499,40482,goal,low-left,32.8,99,52,61
Erling Haaland,Manchester City,Norway,839956,10385445,35341,goal,low-centre,42.47,93.67,52,61
Erling Haaland,Manchester City,Norway,839956,10385385,13371,goal,low-left,30.11,90.5,52,61
Erling Haaland,Manchester City,Norway,839956,10385730,13372,goal,low-right,72.58,80,52,61
Erling Haaland,Manchester City,Norway,839956,10385514,13373,goal,low-left,28.49,97.83,52,61
Erling Haaland,Manchester City,Norway,839956,10023327,13374,goal,low-right,72.04,86.33,52,61
Erling Haaland,Manchester City,Norway,839956,10023349,13375,goal,low-left,29.03,94.67,52,61
Erling Haaland,Manchester City,Norway,839956,9594254,13376,goal,high-centre,50,56.83,52,61
Erling Haaland,Manchester City,Norway,839956,9594348,13377,goal,low-left,26.88,97.83,52,61
Erling Haaland,Manchester City,Norway,839956,9594348,13378,goal,low-right,70.97,97.83,52,61
Erling Haaland,Manchester City,Norway,839956,9927019,13379,goal,low-right,67.2,96.83,52,61
Erling Haaland,Manchester City,Norway,839956,9594548,13380,goal,low-left,37.63,97.83,52,61
Erling Haaland,Manchester City,Norway,839956,9594529,13381,goal,low-centre,45.16,73.67,52,61
Erling Haaland,Manchester City,Norway,839956,9594510,13382,goal,low-left,27.96,77.83,52,61
Erling Haaland,Manchester City,Norway,839956,9223797,13383,goal,low-right,73.66,91.5,52,61
Erling Haaland,Manchester City,Norway,839956,9611175,13384,goal,low-left,31.18,91.5,52,61
Erling Haaland,Manchester City,Norway,839956,8833712,13385,save,low-right,64.52,89.5,52,61
Erling Haaland,Manchester City,Norway,839956,8833579,13386,goal,high-left,30.11,64.17,52,61
Erling Haaland,Manchester City,Norway,839956,9232043,13387,goal,low-right,70.43,99,52,61
Erling Haaland,Manchester City,Norway,839956,8833529,13388,post,high,51.08,32.5,52,61
Erling Haaland,Manchester City,Norway,839956,8833389,13389,goal,low-left,34.41,99,52,61
Erling Haaland,Manchester City,Norway,839956,8391004,13390,goal,low-right,65.59,96.83,52,61
Erling Haaland,Manchester City,Norway,839956,8390976,13391,goal,low-right,70.97,95.83,52,61
Erling Haaland,Manchester City,Norway,839956,8254185,6044104,goal,low-left,29.03,95.83,52,61
Erling Haaland,Manchester City,Norway,839956,7679935,6044105,goal,low-right,72.58,96.83,52,61
Erling Haaland,Manchester City,Norway,839956,7680043,6044106,goal,low-centre,41.4,99,52,61
Erling Haaland,Manchester City,Norway,839956,7679839,6044107,goal,high-right,69.35,46.17,52,61
Martin Ødegaard,Arsenal,Norway,547410,14970878,6084953,goal,high-left,29.03,66.17,9,10
Martin Ødegaard,Arsenal,Norway,547410,13189403,6071475,save,low-right,72.04,89.5,9,10
Martin Ødegaard,Arsenal,Norway,547410,13189403,6071474,goal,low-left,26.34,85.17,9,10
Martin Ødegaard,Arsenal,Norway,547410,12436914,6070376,goal,low-right,69.89,94.67,9,10
Martin Ødegaard,Arsenal,Norway,547410,11905295,6057990,goal,low-right,73.12,77.83,9,10
Martin Ødegaard,Arsenal,Norway,547410,11352637,2177851,goal,low-left,27.42,94.67,9,10
Martin Ødegaard,Arsenal,Norway,547410,11352346,789095,goal,low-left,29.57,96.83,9,10
Martin Ødegaard,Arsenal,Norway,547410,11455106,298768,goal,low-left,29.57,89.5,9,10
Martin Ødegaard,Arsenal,Norway,547410,11083520,40882,goal,low-left,29.03,87.33,9,10
Martin Ødegaard,Arsenal,Norway,547410,7827032,6044330,goal,low-right,71.51,94.67,9,10
Jørgen Strand Larsen,Crystal Palace,Norway,876599,14025232,6084906,save,low-right,69.35,78.83,2,3
Jørgen Strand Larsen,Crystal Palace,Norway,876599,14025271,6082795,goal,low-right,70.97,97.83,2,3
Jørgen Strand Larsen,Crystal Palace,Norway,876599,13455806,6073279,goal,low-right,61.83,71.5,2,3
Fredrik Aursnes,Benfica,Norway,228364,10990692,36934,save,low-left,33.33,68.33,4,7
Fredrik Aursnes,Benfica,Norway,228364,10437954,32711,save,low-left,27.42,90.5,4,7
Fredrik Aursnes,Benfica,Norway,228364,10737125,18383,goal,high-left,31.18,62,4,7
Fredrik Aursnes,Benfica,Norway,228364,8957274,18384,goal,low-centre,51.61,68.5,4,7
Fredrik Aursnes,Benfica,Norway,228364,8091944,6049209,post,high,55.38,32.5,4,7
Fredrik Aursnes,Benfica,Norway,228364,7676743,6049210,goal,low-left,37.63,89.5,4,7
Fredrik Aursnes,Benfica,Norway,228364,6967470,6049211,goal,low-left,32.26,97.83,4,7
Kristian Thorstvedt,Sassuolo,Norway,924973,12527719,6068034,goal,low-left,36.02,95.83,3,3
Kristian Thorstvedt,Sassuolo,Norway,924973,11541310,3319317,goal,low-left,36.02,96.83,3,3
Kristian Thorstvedt,Sassuolo,Norway,924973,9924608,20259,goal,low-left,34.41,96.83,3,3
Thelo Aasgaard,Rangers,Norway,1065989,13233577,6080072,goal,high-left,27.42,59.83,4,7
Thelo Aasgaard,Rangers,Norway,1065989,12476427,6065435,save,low-left,31.72,97.83,4,7
Thelo Aasgaard,Rangers,Norway,1065989,12476427,6065436,goal,low-right,69.89,99,4,7
Thelo Aasgaard,Rangers,Norway,1065989,11373418,6058301,miss,high,50.54,0,4,7
Thelo Aasgaard,Rangers,Norway,1065989,9652138,2184,miss,high-right,59.3,0,4,7
Thelo Aasgaard,Rangers,Norway,1065989,9714970,2185,goal,low-centre,54.3,97.83,4,7
Thelo Aasgaard,Rangers,Norway,1065989,9602108,2186,goal,low-centre,43.01,90.5,4,7
Andreas Schjelderup,Benfica,Norway,1100952,14288883,6090850,goal,low-left,34.41,76.83,8,10
Andreas Schjelderup,Benfica,Norway,1100952,14288865,6090241,goal,low-centre,44.62,81,8,10
Andreas Schjelderup,Benfica,Norway,1100952,12174708,6061299,goal,low-left,29.03,76.83,8,10
Andreas Schjelderup,Benfica,Norway,1100952,11370439,6059294,save,low-centre,56.99,96.83,8,10
Andreas Schjelderup,Benfica,Norway,1100952,10439121,37867,post,right,79.57,91.5,8,10
Andreas Schjelderup,Benfica,Norway,1100952,10352367,16754,goal,low-centre,40.86,97.83,8,10
Andreas Schjelderup,Benfica,Norway,1100952,10352342,16755,goal,low-centre,59.14,97.83,8,10
Andreas Schjelderup,Benfica,Norway,1100952,10352422,16756,goal,low-left,36.56,74.67,8,10
Andreas Schjelderup,Benfica,Norway,1100952,9555097,16757,goal,low-left,33.33,99,8,10
Andreas Schjelderup,Benfica,Norway,1100952,9555049,16758,goal,low-right,60.75,97.83,8,10
Oscar Bobb,Fulham,Norway,1065216,10462644,31168,save,low-left,36.02,72.5,0,1
Jens Petter Hauge,Bodø/Glimt,Norway,838805,13514553,6075324,save,low-left,37.1,99,8,12
Jens Petter Hauge,Bodø/Glimt,Norway,838805,13292852,6074719,save,low-right,61.83,87.33,8,12
Jens Petter Hauge,Bodø/Glimt,Norway,838805,11913507,6067879,goal,low-centre,57.53,91.5,8,12
Jens Petter Hauge,Bodø/Glimt,Norway,838805,12568935,6064542,goal,low-centre,48.92,69.33,8,12
Jens Petter Hauge,Bodø/Glimt,Norway,838805,8965403,4770,save,low-centre,51.61,95.83,8,12
Jens Petter Hauge,Bodø/Glimt,Norway,838805,8965386,4771,save,low-left,34.95,95.83,8,12
Jens Petter Hauge,Bodø/Glimt,Norway,838805,8965386,4772,goal,low-right,67.2,92.67,8,12
Jens Petter Hauge,Bodø/Glimt,Norway,838805,8720604,4773,goal,low-left,31.72,94.67,8,12
Jens Petter Hauge,Bodø/Glimt,Norway,838805,8720617,4774,goal,low-left,26.88,96.83,8,12
Jens Petter Hauge,Bodø/Glimt,Norway,838805,8092054,4775,goal,low-right,65.05,93.67,8,12
Jens Petter Hauge,Bodø/Glimt,Norway,838805,8091890,6053269,goal,low-left,34.95,93.67,8,12
Jens Petter Hauge,Bodø/Glimt,Norway,838805,6967495,6053270,goal,low-right,63.44,99,8,12
Kalidou Koulibaly,Al-Hilal,Senegal,126071,11940713,5870485,goal,low-centre,58.6,80,4,5
Kalidou Koulibaly,Al-Hilal,Senegal,126071,10088935,7829,post,high,25.81,35.67,4,5
Kalidou Koulibaly,Al-Hilal,Senegal,126071,10083105,7830,goal,low-left,29.03,93.67,4,5
Kalidou Koulibaly,Al-Hilal,Senegal,126071,7320660,6051632,goal,low-left,30.11,77.83,4,5
Kalidou Koulibaly,Al-Hilal,Senegal,126071,6211790,6051633,goal,low-left,33.87,91.5,4,5
Moussa Niakhaté,Lyon,Senegal,758168,15492899,6088087,save,low-right,63.44,96.83,8,10
Moussa Niakhaté,Lyon,Senegal,758168,14572739,6084113,goal,low-left,31.72,96.83,8,10
Moussa Niakhaté,Lyon,Senegal,758168,13262283,6071585,goal,low-left,26.88,91.5,8,10
